codigo_ine_provincia,nombre_provincia,nombre_fundacion,enlace_detalle,codigo_registro,timestamp,nif,numero_registro,fecha_extincion,fecha_constitucion,fecha_inscripcion,domicilio,localidad,codigo_postal,provincia_detalle,telefono,fax,email,web,fecha_extraccion
15,"Coruña, A",MONTESCOLA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18117&index=1&lang=es_ES,=18117,2026-01-27T18:50:36.791346,G70572128,2239JUS,,24/12/2018,24/09/2019,"C/ Froxán , nº 5, Vila Cova",Lousame,15212,A Coruña,622312831.0,,,,2026-01-27T19:23:28.031756
15,"Coruña, A",ESCALERA PARA PECES MIGRATORIOS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18284&index=1&lang=es_ES,=18284,2026-01-27T18:50:36.801486,G70601646,2348JUS,,04/10/2019,01/02/2021,"Avenida Eduardo Pondal 19,2ºD",Ponteceso,15110,A Coruña,,,,,2026-01-27T19:23:29.856633
15,"Coruña, A",ADCAI,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18507&index=1&lang=es_ES,=18507,2026-01-27T18:50:36.821743,G06799647,2496JUS,,23/04/2021,07/02/2022,"Parque Empresarial del Alvedro, nave E8",Culleredo,15180,A Coruña,,,,,2026-01-27T19:23:31.830500
15,"Coruña, A",GREENALIA PARA LA TRANSICION ENERGETICA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18569&index=1&lang=es_ES,=18569,2026-01-27T18:50:36.842267,G16775124,2530JUS,,21/07/2021,30/03/2022,"Plaza de María Pita número 10, 1º C",A Coruña,15001,A Coruña,,,,,2026-01-27T19:23:33.745625
16,Cuenca,GLOBALCAJA CUENCA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5602&index=1&lang=es_ES,=5602,2026-01-27T18:50:40.422526,G16292740,1354EDU,,22/02/2011,07/04/2011,"Plaza de la Hispanidad, 11-13",Cuenca,16001,Cuenca,969178645.0,969178616.0,fundacioncuenca@cajarural.com,,2026-01-27T19:23:35.655191
16,Cuenca,"EXCELLENTIA 2000 FOUNDATION, INC (DELEGACIÓN EN ESPAÑA)",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14567&index=1&lang=es_ES,=14567,2026-01-27T18:50:40.446777,N4003650A,590CUL-EXT,,26/02/2004,25/03/2004,"C/. Melchor Cano, 4",Cuenca,16001,Cuenca,969233238.0,,,,2026-01-27T19:23:37.235579
16,Cuenca,GAIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15270&index=1&lang=es_ES,=15270,2026-01-27T18:50:40.469051,G16273534,828CUL,,22/07/2008,01/09/2008,Parcela 106 del Polígono Industrial SEPES,Cuenca,16004,Cuenca,,,,,2026-01-27T19:23:39.021308
16,Cuenca,QUIJOTE PARA EL TRANSPORTE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15950&index=1&lang=es_ES,=15950,2026-01-27T18:50:40.483787,G16295602,7FOM,,12/07/2011,31/10/2011,"c/ Félix Palacios, 21",Mota del Cuervo,16630,Cuenca,967180167.0,,fundacionquijoteparaeltransporte@fundacionquijoteparaeltransporte.com,,2026-01-27T19:23:41.300600
16,Cuenca,MARIA PERONA SAÑUDO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16226&index=1&lang=es_ES,=16226,2026-01-27T18:50:40.498887,G16029746,241SND,,04/12/1979,07/11/1991,"C/ De la Carrera, 26",Santa María del Campo Rus,16621,Cuenca,967150445.0,,,,2026-01-27T19:23:43.101730
17,Girona,IDCISO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4172&index=1&lang=es_ES,=4172,2026-01-27T18:50:44.022779,G17660028,601EDU,,16/01/2001,18/01/2002,"Plaza Independencia, 18, 4º, 1ª",Girona,17001,Girona,972483065.0,,,,2026-01-27T19:23:44.828859
17,Girona,PEDAGÓGICA CRISTAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5272&index=1&lang=es_ES,=5272,2026-01-27T18:50:44.038486,G17978230,1087EDU,,08/11/2007,20/10/2008,"Carretera del Corb, 12",Les Preses,17178,Girona,972412243.0,972412242.0,mcristinamas@yahoo.com,http://www.fundacioncristal.org,2026-01-27T19:23:46.698277
17,Girona,YOUNG LIFE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5728&index=1&lang=es_ES,=5728,2026-01-27T18:50:44.054658,G55135057,1464EDU,,20/03/2012,23/04/2012,"C/. Ponent, 17 - 1º - 2ª",Banyoles,17820,Girona,972099069.0,,apalacin@yahoo.es,,2026-01-27T19:23:48.944737
17,Girona,GALA SALVADOR DALÍ,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10083&index=1&lang=es_ES,=10083,2026-01-27T18:50:44.070601,G17077694,65CUL,,23/12/1983,30/04/1984,"Torre Galatea-Pujada del Castell, 28",Figueres,17600,Girona,972677521.0,972501666.0,t-mgrups@dali-estate.org,http://www.salvador-dali.org,2026-01-27T19:23:51.877539
17,Girona,SAINT GERMAIN SPAIN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15482&index=1&lang=es_ES,=15482,2026-01-27T18:50:44.101719,G55110266,1025CUL,,02/06/2011,02/12/2011,"Calle Mas Faba 8, Polígono 13, Parcela 259 001200300EG03F MAS FABAR",Calonge I Sant Antoni,17230,Girona,629330059.0,,,,2026-01-27T19:24:08.954027
17,Girona,ALQVIMIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16111&index=1&lang=es_ES,=16111,2026-01-27T18:50:44.124996,G65053076,126SND,,16/02/2009,18/03/2009,"C/ Mas Can Duran, s/n",Tortellá,17853,Girona,,,,,2026-01-27T19:24:10.835145
17,Girona,EL TRAMPOLI,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16227&index=1&lang=es_ES,=16227,2026-01-27T18:50:44.142634,G55081954,242SND,,02/07/2010,26/11/2010,"C/ Jofre el Pilós, 10 - 2º-2ª",La Bisbal d' Empordá,17100,Girona,,,,,2026-01-27T19:24:12.894499
17,Girona,NZURI DAIMA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16228&index=1&lang=es_ES,=16228,2026-01-27T18:50:44.157313,G55146195,243SND,,16/08/2012,03/04/2013,"Masí Mas Molí Nou, s/n",La Canya,17857,Girona,653073894.0,,,,2026-01-27T19:24:14.766891
17,Girona,ALCHIMIA SOLIDARIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16229&index=1&lang=es_ES,=16229,2026-01-27T18:50:44.172660,G55187983,244SND,,31/12/2012,22/10/2013,"Pont del Princep, carrer Llevant, 32",Vilamalla,17469,Girona,,,,,2026-01-27T19:24:16.456163
17,Girona,SANTUARIO GAIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17702&index=1&lang=es_ES,=17702,2026-01-27T18:50:44.191839,G55274989,1957JUS,,27/07/2016,10/10/2017,La Cabanya del Molladar s/n,Camprodon,17867,Girona,660392192.0,,,,2026-01-27T19:24:18.143731
17,Girona,CARE-ALL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17908&index=1&lang=es_ES,=17908,2026-01-27T18:50:44.210579,G55306989,1998JUS,,18/10/2017,18/01/2018,"CALLE SANT MORI, Nº 11 APARTAMENTO 26",EMPURIABRAVA,17487,Girona,934871689.0,,,,2026-01-27T19:24:19.763517
17,Girona,GABINA PARA LA ACCIÓN DIRECTA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17800&index=1&lang=es_ES,=17800,2026-01-27T18:50:44.231299,G93548014,2109JUS,,06/04/2017,19/10/2018,"CARRETERA DE SANTA COLOMA, KM. 4",RUIDARENES,17421,Girona,659336267.0,,jpas@alobra.com,,2026-01-27T19:24:21.505426
17,Girona,MISMAEFICACIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18003&index=1&lang=es_ES,=18003,2026-01-27T18:50:44.260374,G55320550,2136JUS,,05/04/2018,21/11/2018,"Plaza de Catalunya, nº 14, 3º",Girona,17004,Girona,607683392.0,,abosch@mismaeficacia.cat,,2026-01-27T19:24:23.344629
17,Girona,CARLES Y SOFIA MUSIC FOUNDATION,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18242&index=1&lang=es_ES,=18242,2026-01-27T18:50:44.273960,G55349823,2334JUS,,22/05/2019,28/10/2020,"C/ Joaquín Vayreda 65, Entresuelo C",Girona,17001,Girona,,,,,2026-01-27T19:24:25.040911
17,Girona,"MARINA, RESEARCH, INNOVATION AND NEUROSCIENCE APPLICATIONS",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18709&index=1&lang=es_ES,=18709,2026-01-27T18:50:44.288789,G67944496,2710JUS,,14/12/2021,11/04/2023,"Calle Vila de Lloret, 185, Pl 3ª , Pta E.",Blanes,17300,Girona,,,,,2026-01-27T19:24:26.730166
17,Girona,KAUTEC,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=19205&index=1&lang=es_ES,=19205,2026-01-27T18:50:44.293057,G75670422,3061JUS,,29/11/2024,20/11/2025,"Calle Cristòfol Grober, número 6, Bajos",Girona,17001,Girona,,,,,2026-01-27T19:24:29.029492
18,Granada,LUBA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2216&index=1&lang=es_ES,=2216,2026-01-27T18:50:47.824800,G18341214,251EDU,,14/07/1993,13/06/1994,"Plaza del Campillo, 5",Granada,18009,Granada,,,,,2026-01-27T19:24:30.533807
18,Granada,PROFESOR NACLE HERRERA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2217&index=1&lang=es_ES,=2217,2026-01-27T18:50:47.845336,G18377101,280EDU,,30/12/1994,25/09/1995,Facultad de Farmacia -Campus Universitario de Cartuja-,Granada,18011,Granada,958222482.0,,hfar@ucartuja.ugr.es,,2026-01-27T19:24:32.363487
18,Granada,EUROÁRABE DE ALTOS ESTUDIOS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2412&index=1&lang=es_ES,=2412,2026-01-27T18:50:47.855640,G18401638,285EDU,,10/10/1995,22/01/1996,C/. San Jerónimo 27,Granada,18001,Granada,958206508.0,958208354.0,info@fundea.org,http://www.fundea.org,2026-01-27T19:24:34.234198
18,Granada,PARA EL ESTUDIO DE LA ATENCIÓN A LA FAMILIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2465&index=1&lang=es_ES,=2465,2026-01-27T18:50:47.876496,G97107866,346EDU,,20/05/1997,16/09/1997,"C/. San Antón, 72",Granada,18005,Granada,958254961.0,,,,2026-01-27T19:24:36.106502
18,Granada,GRUPO SÉNECA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=3431&index=1&lang=es_ES,=3431,2026-01-27T18:50:47.902396,G18488346,421EDU,,17/01/1998,08/01/1999,"C/. San Vicente Ferrer, 8 - Bajo",Granada,18005,Granada,958521546.0,958266459.0,administracion.granada@milenio.es,,2026-01-27T19:24:38.082641
18,Granada,GLOBALIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4397&index=1&lang=es_ES,=4397,2026-01-27T18:50:47.923209,G18615237,645EDU,,14/06/2002,21/11/2002,"C/ Alejo Carpentier, 1 - bajo",Maracena,18200,Granada,958412226.0,,fglobalia@telefonica.net,http://www.fundacionglobalia.com,2026-01-27T19:24:39.849123
18,Granada,MEZQUITA DE GRANADA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4431&index=1&lang=es_ES,=4431,2026-01-27T18:50:47.939395,G18625988,672EDU,,03/09/2002,09/06/2003,"Plaza de San Nicolás, s/n - Mezquita de Granada",Granada,18010,Granada,958202526.0,958296195.0,info@mezquitadegranada.com,,2026-01-27T19:24:41.913718
18,Granada,CAJA RURAL DE GRANADA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4493&index=1&lang=es_ES,=4493,2026-01-27T18:50:47.948603,G18643510,678EDU,,09/04/2003,19/06/2003,"Avda. de Don Bosco, 2",Granada,18006,Granada,958242475.0,958242480.0,fundacion.crg@cajarural.com,,2026-01-27T19:24:44.307877
18,Granada,PARA EL DESARROLLO DE LA FORMACIÓN PROFESIONAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4677&index=1&lang=es_ES,=4677,2026-01-27T18:50:47.969161,G18694588,774EDU,,23/07/2004,15/09/2004,"Plaza Encerradero, 1- 1º A",Maracena,18200,Granada,958058590.0,958296402.0,info@fundefop.org,http://www.fundefop.org,2026-01-27T19:24:45.982010
18,Granada,EUROPEAN MUSLIM UNION,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4800&index=1&lang=es_ES,=4800,2026-01-27T18:50:47.990200,G18729772,846EDU,,03/05/2005,19/10/2005,"Plaza San Nicolás, s/n",Granada,18010,Granada,958202526.0,,,,2026-01-27T19:24:47.600528
18,Granada,EDUCATIVA AL-ANDALUS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4862&index=1&lang=es_ES,=4862,2026-01-27T18:50:48.009140,G18749465,863EDU,,08/11/2005,16/12/2005,Plaza de San Nicolás s/n,Granada,18010,Granada,,,,,2026-01-27T19:24:49.679706
18,Granada,BAOBAB,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5421&index=1&lang=es_ES,=5421,2026-01-27T18:50:48.024918,G18915777,1231EDU,,11/11/2009,26/03/2010,"C/ Andorra, 2, 3ºC",Granada,18009,Granada,667582157.0,,,,2026-01-27T19:24:52.075074
18,Granada,"CENTRO IBEROAMERICANO DE GOBERNABILIDAD, ADMINISTRACIÓN Y POLÍTICAS PÚBLICAS LOCALES",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5439&index=1&lang=es_ES,=5439,2026-01-27T18:50:48.041727,G18924399,1277EDU,,03/12/2009,15/07/2010,"C/ San José Baja, 19",Granada,18005,Granada,958215047.0,,uimp@uimpgranada.es,,2026-01-27T19:24:54.121682
18,Granada,ATHISA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5529&index=1&lang=es_ES,=5529,2026-01-27T18:50:48.056380,G18939314,1280EDU,,16/06/2010,06/09/2010,"C/ Periodista Francisco José Cobos, 18 - Esc. 1- piso 1ºC Edificio Camposol",Granada,18014,Granada,958172425.0,,,,2026-01-27T19:24:55.928150
18,Granada,IBEROAMERICANA DE NUTRICIÓN (FINUT),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5593&index=1&lang=es_ES,=5593,2026-01-27T18:50:48.072716,G18956904,1344CIN,,02/02/2011,04/03/2011,"Avenida del Conocimiento, 12. Edificio I+D - Parque Tecnológico de la Salud",Armilla,18100,Granada,958241298.0,958134660.0,info@finut.org,http://www.finut.org,2026-01-27T19:24:57.915361
18,Granada,UAPO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5625&index=1&lang=es_ES,=5625,2026-01-27T18:50:48.093465,G18963801,1376EDU,,06/04/2011,30/05/2011,"Avda. Pablo de Rojas, s/n PLAZA NAVEGRAN",Peligros,18210,Granada,,,,,2026-01-27T19:24:59.706869
18,Granada,FEDERICO GARCÍA LORCA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10090&index=1&lang=es_ES,=10090,2026-01-27T18:50:48.112998,G18040857,67CUL,,07/10/1982,03/05/1984,"Plaza de la Romanilla, s/n",Granada,18001,Granada,915621899.0,,ffgl@garcia-lorca.org,http://www.garcia-lorca.org,2026-01-27T19:25:02.246665
18,Granada,GONDWANA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10181&index=1&lang=es_ES,=10181,2026-01-27T18:50:48.132768,G79484689,166CUL,,08/02/1990,23/07/1990,"C/. Profesor Sainz Cantero, 13-3º",Granada,18002,Granada,629589822.0,,,,2026-01-27T19:25:04.091467
18,Granada,CULTURA Y SOCIEDAD,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10352&index=1&lang=es_ES,=10352,2026-01-27T18:50:48.147751,G18444406,318CUL,,20/12/1996,17/03/1997,"C/ Buenaventura Carreras, 11 - Bajo",Granada,18004,Granada,958252684.0,958535798.0,,,2026-01-27T19:25:07.783162
18,Granada,MARIQUILLA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14468&index=1&lang=es_ES,=14468,2026-01-27T18:50:48.161773,G18633073,655CUL,,24/01/2003,28/04/2005,"C/ Santa Clotilde, 14",Granada,18003,Granada,,,,,2026-01-27T19:25:09.500419
18,Granada,CASA DE LOS VARGAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14526&index=1&lang=es_ES,=14526,2026-01-27T18:50:48.177357,G18648667,544CUL,,09/05/2003,30/09/2003,"C/. Horno de Marina, 9",Granada,18001,Granada,958536001.0,958255251.0,,,2026-01-27T19:25:11.425524
18,Granada,JACINTO REGA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15153&index=1&lang=es_ES,=15153,2026-01-27T18:50:48.192999,G18842799,784CUL,,09/08/2007,04/10/2007,"C/. Compas de San Jerónimo, 4-Bajo",Granada,18001,Granada,657501592.0,,,,2026-01-27T19:25:13.223961
18,Granada,PETER HÄBERLE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15367&index=1&lang=es_ES,=15367,2026-01-27T18:50:48.209115,G18920363,937CUL,,17/11/2009,15/07/2010,"Plaza de la Universidad, s/n - Facultad de Derecho - Departamento de Derecho Constitucional de la Universidad de Granada",Granada,18001,Granada,,,,,2026-01-27T19:25:14.894824
18,Granada,INQUIETARTE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15369&index=1&lang=es_ES,=15369,2026-01-27T18:50:48.241021,G18919530,924CUL,,10/11/2009,17/05/2010,"C/. Camino de Ronda, 63-A, 2º D",Granada,18004,Granada,609431632.0,,,,2026-01-27T19:25:16.637070
18,Granada,INTERNACIONAL DE ARTE SONORO Y PEDAGOGÍA BASCHET,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15371&index=1&lang=es_ES,=15371,2026-01-27T18:50:48.259352,G18917930,911CUL,,20/10/2009,22/02/2010,"Plaza de Mariana Pineda, 11, 2ª Pta.",Granada,18009,Granada,607656885.0,958203712.0,funbaschet@hotmail.es,,2026-01-27T19:25:18.429144
18,Granada,CARLOS BALLESTA LÓPEZ,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15478&index=1&lang=es_ES,=15478,2026-01-27T18:50:48.272496,G18966416,1019CUL,,26/11/2010,29/09/2011,"C/. Cuesta de Las Tomasas, 12 - Barrio del Albayzin",Granada,18010,Granada,616178515.0,,,,2026-01-27T19:25:20.548292
18,Granada,DALLAS FOUNDATION,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15610&index=1&lang=es_ES,=15610,2026-01-27T18:50:48.295043,G19514918,1588CUL,,23/01/2013,05/09/2013,"c/ Espaldas de San Nicolás, s/n",Granada,18010,Granada,,,,,2026-01-27T19:25:22.149856
18,Granada,INTERNACIONAL GÓMEZ MARTÍNEZ - INTERNATIONAL FOUNDATION (F.I.G.M.-G.M.I.F.),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15706&index=1&lang=es_ES,=15706,2026-01-27T18:50:48.310902,G19543024,1651CUL,,07/01/2014,26/05/2014,c/ Portería de la Concepción s/n. Casa Árabe de Zafra,Granada,18010,Granada,634770595.0,,,,2026-01-27T19:25:23.904920
18,Granada,COVIRÁN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15712&index=1&lang=es_ES,=15712,2026-01-27T18:50:48.325560,G19543891,1645CUL,,17/01/2014,14/04/2014,"c/ Recoletos, 6 (Centro Covirán. Plaza de la Ilusión)",Granada,18004,Granada,,,,,2026-01-27T19:25:25.827154
18,Granada,INSTITUTO DE CULTURA ANDALUSÍ,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15721&index=1&lang=es_ES,=15721,2026-01-27T18:50:48.341924,G19549872,1707EDU,,03/03/2014,26/01/2015,"Cortijo Azahara. Carretera A-348, Km.11 (Granada)",Lanjarón,18420,Granada,,,,,2026-01-27T19:25:27.645450
19,Guadalajara,"EMERGENCIAS, PRIMEROS AUXILIOS Y RESCATES (FEPAR)",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4131&index=1&lang=es_ES,=4131,2026-01-27T18:50:51.960988,G02310118,554EDU,,10/10/2000,07/06/2001,"C/. Capitán Arenas, 21",Guadalajara,19003,Guadalajara,687749475.0,926230385.0,fepar@ono.com,http://www.fepar.org,2026-01-27T19:25:29.331343
19,Guadalajara,HUN YUAN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5249&index=1&lang=es_ES,=5249,2026-01-27T18:50:51.981652,G85454817,1100EDU,,07/05/2008,22/12/2008,"C/ Río Dulce, nº 1319. Urbanización el Coto",El Casar,19170,Guadalajara,,,info@hunyuantaichi.com,http://www.hunyuantaichi.com,2026-01-27T19:25:31.002767
19,Guadalajara,NATURALEZA Y DESARROLLO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14476&index=1&lang=es_ES,=14476,2026-01-27T18:50:51.997604,G19208305,523CUL,,20/03/2003,18/06/2003,"C/. Reina María Cristina, 13",Saelices de la Sal,19443,Guadalajara,,,,,2026-01-27T19:25:32.926000
19,Guadalajara,ZENDO BETANIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14494&index=1&lang=es_ES,=14494,2026-01-27T18:50:52.012386,G19207521,542CUL,,09/04/2003,26/09/2003,"Carretera Comarcal CM 2011, Km. 16",Brihuega,19400,Guadalajara,949280623.0,949280621.0,secretariado@zendobetania.com,http://www.zendobetania.com,2026-01-27T19:25:34.772344
19,Guadalajara,RAYET,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14819&index=1&lang=es_ES,=14819,2026-01-27T18:50:52.027323,G19227875,668CUL,,27/06/2005,26/07/2005,"C/. Juan Bautista Topete, 2-3º planta",Guadalajara,19001,Guadalajara,949247101.0,949219547.0,,http://www.gruporayet.com,2026-01-27T19:25:36.709854
19,Guadalajara,AL-AISSIYA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15269&index=1&lang=es_ES,=15269,2026-01-27T18:50:52.046624,G19259902,856CUL,,11/07/2008,30/01/2009,"C/. Bodera, 59 y 60 - Urbanización La Pinarilla",Sigüenza,19250,Guadalajara,914445028.0,,,,2026-01-27T19:25:38.491061
19,Guadalajara,INTERNACIONAL ALTO TAJO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15291&index=1&lang=es_ES,=15291,2026-01-27T18:50:52.064180,G19281278,982CUL,,28/12/2005,09/03/2011,"C/. San Blas, 3",Trillo,19450,Guadalajara,669794833.0,,,,2026-01-27T19:25:40.862114
19,Guadalajara,ALAMBIQUE PARA LA POESÍA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15391&index=1&lang=es_ES,=15391,2026-01-27T18:50:52.077470,G19272897,963CUL,,15/03/2010,17/12/2010,"C/. Francisco Aritio, 162 -Edificio 1-Oficina 109",Guadalajara,19004,Guadalajara,949203445.0,949203445.0,patronato@fundacionalambique.com,http://www.fundacionalambique.com,2026-01-27T19:25:42.801748
19,Guadalajara,SOLIDARIDAD DEL HENARES-PROYECTO HOMBRE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16246&index=1&lang=es_ES,=16246,2026-01-27T18:50:52.097350,G19130855,261SND,,21/12/1992,15/07/1997,"C/ Bolarque, 3",Guadalajara,19005,Guadalajara,949253573.0,949253566.0,phgu@ph.e.telefonica.net,http://www.proyectohombre.es,2026-01-27T19:25:44.819962
