nombre,provincia,slug_provincia,direccion,telefono,email,horario,registrador,url,fecha_extraccion
Registro de la Propiedad de Puerto del Rosario Nº 01,Las Palmas,las-palmas,"Puerto Cabras, 10-12, 35600",(928) 86 10 83,puertodelrosario1@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Miguel Crespo González,https://www.registradores.org/directorio/-/registros/propiedad/las-palmas/puerto-del-rosario/registro-de-la-propiedad-de-puerto-del-rosario-n-01,2026-01-25 23:52:12
Registro de la Propiedad de Puerto del Rosario Nº 02 y Registro Mercantil de Puerto del Rosario,Las Palmas,las-palmas,"Secundino Alonso, 75 - 1º  of.7, 35600",(928) 85 55 24,puertodelrosario2@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Fernando Eduardo Anegón Hijosa,https://www.registradores.org/directorio/-/registros/propiedad/las-palmas/puerto-del-rosario/registro-de-la-propiedad-de-puerto-del-rosario-n-02-y-merc,2026-01-25 23:52:12
Registro de la Propiedad de San Bartolomé de Tirajana Nº 01,Las Palmas,las-palmas,"Teobaldo Power s/n, Centro Admvo. Sonnenland I, local 107, 35290",(928) 14 70 22,sanbartolomedetir.1@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Aitana Hernández García,https://www.registradores.org/directorio/-/registros/propiedad/las-palmas/san-bartolome-de-tirajana/registro-de-la-propiedad-de-san-bartolome-de-tirajana-n-01,2026-01-25 23:52:13
Registro de la Propiedad de San Bartolomé de Tirajana Nº 02,Las Palmas,las-palmas,"Teobaldo Power s/n, Centro Admvo. Sonnenland I, local 109, 35290",(928) 14 70 44,sanbartolomedetir.2@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Diego Hermoso Mesa,https://www.registradores.org/directorio/-/registros/propiedad/las-palmas/san-bartolome-de-tirajana/registro-de-la-propiedad-de-san-bartolome-de-tirajana-n-02,2026-01-25 23:52:13
Registro de la Propiedad de Santa Lucía de Tirajana,Las Palmas,las-palmas,"Avenida Atlántico, 401, Vecindario, 35110",928 79 10 64,santaluciadetirajana@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Javier Angulo Rodríguez,https://www.registradores.org/directorio/-/registros/propiedad/las-palmas/santa-lucia-de-tirajana/registro-de-la-propiedad-de-santa-lucia-de-tirajana,2026-01-25 23:52:13
Registro de la Propiedad de Santa María de Guia de Gran Canaria,Las Palmas,las-palmas,"Lomo Guillén, 34 - local 8, 35450",(928) 88 17 71,guia@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,José Luis Rico Díaz,https://www.registradores.org/directorio/-/registros/propiedad/las-palmas/santa-maria-de-guia-de-gran-canaria/registro-de-la-propiedad-de-santa-maria-de-guia-de-gran-canaria,2026-01-25 23:52:13
Registro de la Propiedad de Teguise,Las Palmas,las-palmas,"Garajonay, 36, 35530",928 59 48 03,teguise@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Javier Regúlez Luzardo,https://www.registradores.org/directorio/-/registros/propiedad/las-palmas/teguise/registro-de-la-propiedad-de-teguise,2026-01-25 23:52:13
Registro de la Propiedad de Telde Nº 01,Las Palmas,las-palmas,"Alcalde Manuel Amador Rodríguez, 2 - 4, 1ª planta, 35200",(928) 69 01 50,telde1@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Rafael Robledo González,https://www.registradores.org/directorio/-/registros/propiedad/las-palmas/telde/registro-de-la-propiedad-de-telde-n-01,2026-01-25 23:52:13
Registro de la Propiedad de Tías,Las Palmas,las-palmas,"Avenida Juan Carlos I, 22 - local 4, 35510",(928) 51 09 30,tias@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Francisco Javier Nieto González,https://www.registradores.org/directorio/-/registros/propiedad/las-palmas/tias/registro-de-la-propiedad-de-tias,2026-01-25 23:52:13
Registro de la Propiedad de Cuéllar,Segovia,segovia,"Nueva, 11, 40200",(921) 14 31 30,cuellar@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,María Luisa Herrero Mesiert,https://www.registradores.org/directorio/-/registros/propiedad/segovia/cuellar/registro-de-la-propiedad-de-cuellar,2026-01-25 23:52:13
Registro de la Propiedad de Santa María la Real de Nieva,Segovia,segovia,"Mayor, 9, 40440",(921) 59 41 00,santamariadenieva@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Emilio Sánchez González,https://www.registradores.org/directorio/-/registros/propiedad/segovia/santa-maria-la-real-de-nieva/registro-de-la-propiedad-de-santa-maria-la-real-de-nieva,2026-01-25 23:52:13
Registro de la Propiedad de Segovia Nº 01,Segovia,segovia,"Los Almendros, 3, 40002",(921) 43 12 11,segovia1@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Blanca M.ª Gimeno Quintana,https://www.registradores.org/directorio/-/registros/propiedad/segovia/segovia/registro-de-la-propiedad-de-segovia-n-01,2026-01-25 23:52:13
Registro de la Propiedad de Segovia Nº 02,Segovia,segovia,"Los Almendros, 3 - entrepl. izq., 40002",921 49 39 71,segovia2@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,José Antonio Miquel Silvestre,https://www.registradores.org/directorio/-/registros/propiedad/segovia/segovia/registro-de-la-propiedad-de-segovia-n-02,2026-01-25 23:52:13
Registro de la Propiedad de Segovia Nº 03 y Mercantil y de Bienes Muebles de Segovia,Segovia,segovia,"Los Almendros, 3, 40002",(921) 43 37 62,segovia3@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,M.ª Raquel Laguillo Menéndez Tolosa,https://www.registradores.org/directorio/-/registros/propiedad/segovia/segovia/registro-de-la-propiedad-de-segovia-n-03-y-merc-y-bm,2026-01-25 23:52:13
Registro de la Propiedad de Sepúlveda Riaza,Segovia,segovia,"Isabel La Católica, 33 (Sepúlveda), 40300",921 54 01 33,sepulveda-riaza@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Ignacio González Hernández,https://www.registradores.org/directorio/-/registros/propiedad/segovia/sepulveda/registro-de-la-propiedad-de-sepulveda-riaza,2026-01-25 23:52:13
Registro de la Propiedad de Alcalá de Guadaíra Nº 01,Sevilla,sevilla,"Plaza de los Molinos, 2, acc. 1., 41500",95 531 45 61,alcaladeguadaira@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Jaime García Capitán,https://www.registradores.org/directorio/-/registros/propiedad/sevilla/alcala-de-guadaira/registro-de-la-propiedad-de-alcala-de-guadaira-n-01,2026-01-25 23:52:13
Registro de la Propiedad de Alcalá de Guadaíra Nº 02,Sevilla,sevilla,"Plaza de los Molinos, 3, acc. 1, 41500",95 568 47 04,alcaladeguadaira2@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Lucía Capitán Carmona,https://www.registradores.org/directorio/-/registros/propiedad/sevilla/alcala-de-guadaira/registro-de-la-propiedad-de-alcala-de-guadaira-n-02,2026-01-25 23:52:13
Registro de la Propiedad de Camas,Sevilla,sevilla,"Judería, 2 - edif. Vega 2 - planta 1ª, 41900",954 58 77 88,camas@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Santiago Molina Illescas,https://www.registradores.org/directorio/-/registros/propiedad/sevilla/camas/registro-de-la-propiedad-de-camas,2026-01-25 23:52:13
Registro de la Propiedad de Carmona,Sevilla,sevilla,"Atarazanilla, 13, 41410",(95) 414 01 57,carmona@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Manuel Ridruejo Ramírez,https://www.registradores.org/directorio/-/registros/propiedad/sevilla/carmona/registro-de-la-propiedad-de-carmona,2026-01-25 23:52:13
Registro de la Propiedad de Cazalla de la Sierra,Sevilla,sevilla,"Avda. Padre Leonardo Castillo, 5A, 41370",(95) 488 41 37,cazalladelasierra@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Andrés Castiñeira Cuenca,https://www.registradores.org/directorio/-/registros/propiedad/sevilla/cazalla-de-la-sierra/registro-de-la-propiedad-de-cazalla-de-la-sierra,2026-01-25 23:52:13
Registro de la Propiedad de Dos Hermanas Nº 01,Sevilla,sevilla,"San José, 9 - A, 41701",(95) 472 01 29,doshermanas@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Javier Anaya Revuelta,https://www.registradores.org/directorio/-/registros/propiedad/sevilla/dos-hermanas/registro-de-la-propiedad-de-dos-hermanas-n-01,2026-01-25 23:52:13
Registro de la Propiedad de Dos Hermanas Nº 02,Sevilla,sevilla,"San José. 9 - B, 41700",(95) 567 54 34,doshermanas2@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Paloma Villalobos Sánchez,https://www.registradores.org/directorio/-/registros/propiedad/sevilla/dos-hermanas/registro-de-la-propiedad-de-dos-hermanas-n-02,2026-01-25 23:52:13
Registro de la Propiedad de Dos Hermanas Nº 03,Sevilla,sevilla,"San José, 9 - C, 41700",95 567 55 49,doshermanas3@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Jacobo Fenech Ramos,https://www.registradores.org/directorio/-/registros/propiedad/sevilla/dos-hermanas/registro-de-la-propiedad-de-dos-hermanas-n-03,2026-01-25 23:52:14
Registro de la Propiedad de Écija,Sevilla,sevilla,"Av. Blas Infante, 6 - 2º, 41400",95 590 55 28,ecija@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Agustín Jesús Antrás Roldán,https://www.registradores.org/directorio/-/registros/propiedad/sevilla/ecija/registro-de-la-propiedad-de-ecija,2026-01-25 23:52:14
Registro de la Propiedad de Estepa,Sevilla,sevilla,"C/ Mesones, 32 - planta baja, 41560",(95) 482 03 59,estepa@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,José Alfonso Uceda Serrano,https://www.registradores.org/directorio/-/registros/propiedad/sevilla/estepa/registro-de-la-propiedad-de-estepa,2026-01-25 23:52:13
Registro de la Propiedad de Lora del Río,Sevilla,sevilla,"C/ 8 de Septiembre, sin número, local 5-7, 41440",(95) 580 27 54,loradelrio@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Andrés Castiñeira Cuenca,https://www.registradores.org/directorio/-/registros/propiedad/sevilla/lora-del-rio/registro-de-la-propiedad-de-lora-del-rio,2026-01-25 23:52:13
Registro de la Propiedad de Marchena,Sevilla,sevilla,"C/ Licenciado Luis Camacho Carrasco, 1, 41620",(95) 484 31 35,marchena@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Almudena del Carmen Hava García,https://www.registradores.org/directorio/-/registros/propiedad/sevilla/marchena/registro-de-la-propiedad-de-marchena,2026-01-25 23:52:13
Registro de la Propiedad de Morón de la Frontera,Sevilla,sevilla,"La Carrera, 8, 41530",(95) 485 06 87,morondelafrontera@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Alberto García Ruiz De Huidobro,https://www.registradores.org/directorio/-/registros/propiedad/sevilla/moron-de-la-frontera/registro-de-la-propiedad-de-moron-de-la-frontera,2026-01-25 23:52:13
Registro de la Propiedad de Osuna,Sevilla,sevilla,"Carrera, 45 - 2º, 41640",95 481 01 67,osuna@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,María Rosario Echeverría Echeverría,https://www.registradores.org/directorio/-/registros/propiedad/sevilla/osuna/registro-de-la-propiedad-de-osuna,2026-01-25 23:52:13
Registro de la Propiedad de La Rinconada,Sevilla,sevilla,"José Zorrilla, s/n, 41300",954 79 39 76,larinconada@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,María Antonia Angulo Fernández,https://www.registradores.org/directorio/-/registros/propiedad/sevilla/rinconada-la/registro-de-la-propiedad-de-rinconada-la,2026-01-25 23:52:14
Registro de la Propiedad de San Juan de Aznalfarache,Sevilla,sevilla,"Camino de Erillas, s/n. Edif. Invarsa, módulo 318, 41920",640 71 50 54,sanjuandeaznalfarache@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Julia Cortés Gómez,https://www.registradores.org/directorio/-/registros/propiedad/sevilla/san-juan-de-aznalfarache/registro-de-la-propiedad-de-san-juan-de-aznalfarache,2026-01-25 23:52:14
Registro de la Propiedad de Sanlúcar la Mayor Nº 01,Sevilla,sevilla,"Gloria, 2, 41800",(95) 570 03 50,sanlucarlamayor@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Clara Patricia González Pueyo,https://www.registradores.org/directorio/-/registros/propiedad/sevilla/sanlucar-la-mayor/registro-de-la-propiedad-de-sanlucar-la-mayor-n-01,2026-01-25 23:52:14
Registro de la Propiedad de Sanlúcar la Mayor Nº 02,Sevilla,sevilla,"Gloria, 2, 41800",854 94 98 60,sanlucarlamayor2@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,M.ª Sonsoles Rodríguez-Vilariño Pastor,https://www.registradores.org/directorio/-/registros/propiedad/sevilla/sanlucar-la-mayor/registro-de-la-propiedad-de-sanlucar-la-mayor-n-02,2026-01-25 23:52:14
Registro de la Propiedad de Sevilla Nº 01,Sevilla,sevilla,"Bartolomé de Medina, 1 - 1º, módulo 6, 41004",95 498 12 45,sevilla1@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,José Jaime Úbeda Herencia,https://www.registradores.org/directorio/-/registros/propiedad/sevilla/sevilla/registro-de-la-propiedad-de-sevilla-n-01,2026-01-25 23:52:14
Registro de la Propiedad de Sevilla Nº 02,Sevilla,sevilla,"Av. de la Buhaira, 15 - 5º, 41018",(95) 453 40 18,sevilla2@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Luis Enrique Nevado Vacas,https://www.registradores.org/directorio/-/registros/propiedad/sevilla/sevilla/registro-de-la-propiedad-de-sevilla-n-02,2026-01-25 23:52:14
Registro de la Propiedad de Sevilla Nº 03,Sevilla,sevilla,"Av. de la Buhaira, 15 - 5º, 41018",(95) 454 01 19,sevilla3@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,José Ángel Gallego Vega,https://www.registradores.org/directorio/-/registros/propiedad/sevilla/sevilla/registro-de-la-propiedad-de-sevilla-n-03,2026-01-25 23:52:14
Registro de la Propiedad de Sevilla Nº 04,Sevilla,sevilla,"Av. de la Buhaira, 15 - 2º, 41018",(95) 453 48 14,sevilla4@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Lourdes Cosano Arjona,https://www.registradores.org/directorio/-/registros/propiedad/sevilla/sevilla/registro-de-la-propiedad-de-sevilla-n-04,2026-01-25 23:52:14
Registro de la Propiedad de Sevilla Nº 05,Sevilla,sevilla,"Av. de la Buhaira, 15 - 6º, 41018",(95) 454 19 57,sevilla5@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Margarita M.ª Ballarín Gutiérrez,https://www.registradores.org/directorio/-/registros/propiedad/sevilla/sevilla/registro-de-la-propiedad-de-sevilla-n-05,2026-01-25 23:52:14
Registro de la Propiedad de Sevilla Nº 06,Sevilla,sevilla,"Av. de la Buhaira, 15 - 6º, 41018",(95) 453 73 75,sevilla6@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,José Ángel Gallego Vega,https://www.registradores.org/directorio/-/registros/propiedad/sevilla/sevilla/registro-de-la-propiedad-de-sevilla-n-06,2026-01-25 23:52:14
